Date,High,Low,Open,Close,Volume,Adj Close
2017-05-22,23.239999771118164,22.81999969482422,23.190000534057617,23.040000915527344,74839400.0,21.843093872070312
2017-05-23,23.5,22.84000015258789,23.030000686645508,23.389999389648438,79020000.0,22.174915313720703
